date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend,fiscal_year
20230202,2/2/2023,2,2,February,1,2023,Thursday,FALSE,2023
20230203,2/3/2023,3,2,February,1,2023,Friday,FALSE,2023
20230204,2/4/2023,4,2,February,1,2023,Saturday,TRUE,2023
20230205,2/5/2023,5,2,February,1,2023,Sunday,TRUE,2023
20230206,2/6/2023,6,2,February,1,2023,Monday,FALSE,2023
20230207,2/7/2023,7,2,February,1,2023,Tuesday,FALSE,2023
20230208,2/8/2023,8,2,February,1,2023,Wednesday,FALSE,2023
20230209,2/9/2023,9,2,February,1,2023,Thursday,FALSE,2023
20230210,2/10/2023,10,2,February,1,2023,Friday,FALSE,2023
20230211,2/11/2023,11,2,February,1,2023,Saturday,TRUE,2023
20230212,2/12/2023,12,2,February,1,2023,Sunday,TRUE,2023
20230213,2/13/2023,13,2,February,1,2023,Monday,FALSE,2023
20230214,2/14/2023,14,2,February,1,2023,Tuesday,FALSE,2023
20230215,2/15/2023,15,2,February,1,2023,Wednesday,FALSE,2023
20230216,2/16/2023,16,2,February,1,2023,Thursday,FALSE,2023
20230217,2/17/2023,17,2,February,1,2023,Friday,FALSE,2023
20230218,2/18/2023,18,2,February,1,2023,Saturday,TRUE,2023
20230219,2/19/2023,19,2,February,1,2023,Sunday,TRUE,2023
20230220,2/20/2023,20,2,February,1,2023,Monday,FALSE,2023
20230221,2/21/2023,21,2,February,1,2023,Tuesday,FALSE,2023
20230222,2/22/2023,22,2,February,1,2023,Wednesday,FALSE,2023
20230223,2/23/2023,23,2,February,1,2023,Thursday,FALSE,2023
20230224,2/24/2023,24,2,February,1,2023,Friday,FALSE,2023
20230225,2/25/2023,25,2,February,1,2023,Saturday,TRUE,2023
20230226,2/26/2023,26,2,February,1,2023,Sunday,TRUE,2023
20230227,2/27/2023,27,2,February,1,2023,Monday,FALSE,2023
20230228,2/28/2023,28,2,February,1,2023,Tuesday,FALSE,2023
20230301,3/1/2023,1,3,March,1,2023,Wednesday,FALSE,2023
20230302,3/2/2023,2,3,March,1,2023,Thursday,FALSE,2023
20230303,3/3/2023,3,3,March,1,2023,Friday,FALSE,2023
20230304,3/4/2023,4,3,March,1,2023,Saturday,TRUE,2023
20230305,3/5/2023,5,3,March,1,2023,Sunday,TRUE,2023
20230306,3/6/2023,6,3,March,1,2023,Monday,FALSE,2023
20230307,3/7/2023,7,3,March,1,2023,Tuesday,FALSE,2023
20230308,3/8/2023,8,3,March,1,2023,Wednesday,FALSE,2023
20230309,3/9/2023,9,3,March,1,2023,Thursday,FALSE,2023
20230310,3/10/2023,10,3,March,1,2023,Friday,FALSE,2023
20230311,3/11/2023,11,3,March,1,2023,Saturday,TRUE,2023
20230312,3/12/2023,12,3,March,1,2023,Sunday,TRUE,2023
20230313,3/13/2023,13,3,March,1,2023,Monday,FALSE,2023
20230314,3/14/2023,14,3,March,1,2023,Tuesday,FALSE,2023
20230315,3/15/2023,15,3,March,1,2023,Wednesday,FALSE,2023
20230316,3/16/2023,16,3,March,1,2023,Thursday,FALSE,2023
20230317,3/17/2023,17,3,March,1,2023,Friday,FALSE,2023
20230318,3/18/2023,18,3,March,1,2023,Saturday,TRUE,2023
20230319,3/19/2023,19,3,March,1,2023,Sunday,TRUE,2023
20230320,3/20/2023,20,3,March,1,2023,Monday,FALSE,2023
20230321,3/21/2023,21,3,March,1,2023,Tuesday,FALSE,2023
20230322,3/22/2023,22,3,March,1,2023,Wednesday,FALSE,2023
20230323,3/23/2023,23,3,March,1,2023,Thursday,FALSE,2023
20230324,3/24/2023,24,3,March,1,2023,Friday,FALSE,2023
20230325,3/25/2023,25,3,March,1,2023,Saturday,TRUE,2023
20230326,3/26/2023,26,3,March,1,2023,Sunday,TRUE,2023
20230327,3/27/2023,27,3,March,1,2023,Monday,FALSE,2023
20230328,3/28/2023,28,3,March,1,2023,Tuesday,FALSE,2023
20230329,3/29/2023,29,3,March,1,2023,Wednesday,FALSE,2023
20230330,3/30/2023,30,3,March,1,2023,Thursday,FALSE,2023
20230331,3/31/2023,31,3,March,1,2023,Friday,FALSE,2023
20230401,4/1/2023,1,4,April,2,2023,Saturday,TRUE,2023
20230402,4/2/2023,2,4,April,2,2023,Sunday,TRUE,2023
20230403,4/3/2023,3,4,April,2,2023,Monday,FALSE,2023
20230404,4/4/2023,4,4,April,2,2023,Tuesday,FALSE,2023
20230405,4/5/2023,5,4,April,2,2023,Wednesday,FALSE,2023
20230406,4/6/2023,6,4,April,2,2023,Thursday,FALSE,2023
20230407,4/7/2023,7,4,April,2,2023,Friday,FALSE,2023
20230408,4/8/2023,8,4,April,2,2023,Saturday,TRUE,2023
20230409,4/9/2023,9,4,April,2,2023,Sunday,TRUE,2023
20230410,4/10/2023,10,4,April,2,2023,Monday,FALSE,2023
20230411,4/11/2023,11,4,April,2,2023,Tuesday,FALSE,2023
20230412,4/12/2023,12,4,April,2,2023,Wednesday,FALSE,2023
20230413,4/13/2023,13,4,April,2,2023,Thursday,FALSE,2023
20230414,4/14/2023,14,4,April,2,2023,Friday,FALSE,2023
20230415,4/15/2023,15,4,April,2,2023,Saturday,TRUE,2023
20230416,4/16/2023,16,4,April,2,2023,Sunday,TRUE,2023
20230417,4/17/2023,17,4,April,2,2023,Monday,FALSE,2023
20230418,4/18/2023,18,4,April,2,2023,Tuesday,FALSE,2023
20230419,4/19/2023,19,4,April,2,2023,Wednesday,FALSE,2023
20230420,4/20/2023,20,4,April,2,2023,Thursday,FALSE,2023
20230421,4/21/2023,21,4,April,2,2023,Friday,FALSE,2023
20230422,4/22/2023,22,4,April,2,2023,Saturday,TRUE,2023
20230423,4/23/2023,23,4,April,2,2023,Sunday,TRUE,2023
20230424,4/24/2023,24,4,April,2,2023,Monday,FALSE,2023
20230425,4/25/2023,25,4,April,2,2023,Tuesday,FALSE,2023
20230426,4/26/2023,26,4,April,2,2023,Wednesday,FALSE,2023
20230427,4/27/2023,27,4,April,2,2023,Thursday,FALSE,2023
20230428,4/28/2023,28,4,April,2,2023,Friday,FALSE,2023
20230429,4/29/2023,29,4,April,2,2023,Saturday,TRUE,2023
20230430,4/30/2023,30,4,April,2,2023,Sunday,TRUE,2023
20230501,5/1/2023,1,5,May,2,2023,Monday,FALSE,2023
20230502,5/2/2023,2,5,May,2,2023,Tuesday,FALSE,2023
20230503,5/3/2023,3,5,May,2,2023,Wednesday,FALSE,2023
20230504,5/4/2023,4,5,May,2,2023,Thursday,FALSE,2023
20230505,5/5/2023,5,5,May,2,2023,Friday,FALSE,2023
20230506,5/6/2023,6,5,May,2,2023,Saturday,TRUE,2023
20230507,5/7/2023,7,5,May,2,2023,Sunday,TRUE,2023
20230508,5/8/2023,8,5,May,2,2023,Monday,FALSE,2023
20230509,5/9/2023,9,5,May,2,2023,Tuesday,FALSE,2023
20230510,5/10/2023,10,5,May,2,2023,Wednesday,FALSE,2023
20230511,5/11/2023,11,5,May,2,2023,Thursday,FALSE,2023
20230512,5/12/2023,12,5,May,2,2023,Friday,FALSE,2023
20230513,5/13/2023,13,5,May,2,2023,Saturday,TRUE,2023
20230514,5/14/2023,14,5,May,2,2023,Sunday,TRUE,2023
20230515,5/15/2023,15,5,May,2,2023,Monday,FALSE,2023
20230516,5/16/2023,16,5,May,2,2023,Tuesday,FALSE,2023
20230517,5/17/2023,17,5,May,2,2023,Wednesday,FALSE,2023
20230518,5/18/2023,18,5,May,2,2023,Thursday,FALSE,2023
20230519,5/19/2023,19,5,May,2,2023,Friday,FALSE,2023
20230520,5/20/2023,20,5,May,2,2023,Saturday,TRUE,2023
20230521,5/21/2023,21,5,May,2,2023,Sunday,TRUE,2023
20230522,5/22/2023,22,5,May,2,2023,Monday,FALSE,2023
20230523,5/23/2023,23,5,May,2,2023,Tuesday,FALSE,2023
20230524,5/24/2023,24,5,May,2,2023,Wednesday,FALSE,2023
20230525,5/25/2023,25,5,May,2,2023,Thursday,FALSE,2023
20230526,5/26/2023,26,5,May,2,2023,Friday,FALSE,2023
20230527,5/27/2023,27,5,May,2,2023,Saturday,TRUE,2023
20230528,5/28/2023,28,5,May,2,2023,Sunday,TRUE,2023
20230529,5/29/2023,29,5,May,2,2023,Monday,FALSE,2023
20230530,5/30/2023,30,5,May,2,2023,Tuesday,FALSE,2023
20230531,5/31/2023,31,5,May,2,2023,Wednesday,FALSE,2023
20230601,6/1/2023,1,6,June,2,2023,Thursday,FALSE,2023
20230602,6/2/2023,2,6,June,2,2023,Friday,FALSE,2023
20230603,6/3/2023,3,6,June,2,2023,Saturday,TRUE,2023
20230604,6/4/2023,4,6,June,2,2023,Sunday,TRUE,2023
20230605,6/5/2023,5,6,June,2,2023,Monday,FALSE,2023
20230606,6/6/2023,6,6,June,2,2023,Tuesday,FALSE,2023
20230607,6/7/2023,7,6,June,2,2023,Wednesday,FALSE,2023
20230608,6/8/2023,8,6,June,2,2023,Thursday,FALSE,2023
20230609,6/9/2023,9,6,June,2,2023,Friday,FALSE,2023
20230610,6/10/2023,10,6,June,2,2023,Saturday,TRUE,2023
20230611,6/11/2023,11,6,June,2,2023,Sunday,TRUE,2023
20230612,6/12/2023,12,6,June,2,2023,Monday,FALSE,2023
20230613,6/13/2023,13,6,June,2,2023,Tuesday,FALSE,2023
20230614,6/14/2023,14,6,June,2,2023,Wednesday,FALSE,2023
20230615,6/15/2023,15,6,June,2,2023,Thursday,FALSE,2023
20230616,6/16/2023,16,6,June,2,2023,Friday,FALSE,2023
20230617,6/17/2023,17,6,June,2,2023,Saturday,TRUE,2023
20230618,6/18/2023,18,6,June,2,2023,Sunday,TRUE,2023
20230619,6/19/2023,19,6,June,2,2023,Monday,FALSE,2023
20230620,6/20/2023,20,6,June,2,2023,Tuesday,FALSE,2023
20230621,6/21/2023,21,6,June,2,2023,Wednesday,FALSE,2023
20230622,6/22/2023,22,6,June,2,2023,Thursday,FALSE,2023
20230623,6/23/2023,23,6,June,2,2023,Friday,FALSE,2023
20230624,6/24/2023,24,6,June,2,2023,Saturday,TRUE,2023
20230625,6/25/2023,25,6,June,2,2023,Sunday,TRUE,2023
20230626,6/26/2023,26,6,June,2,2023,Monday,FALSE,2023
20230627,6/27/2023,27,6,June,2,2023,Tuesday,FALSE,2023
20230628,6/28/2023,28,6,June,2,2023,Wednesday,FALSE,2023
20230629,6/29/2023,29,6,June,2,2023,Thursday,FALSE,2023
20230630,6/30/2023,30,6,June,2,2023,Friday,FALSE,2023
20230701,7/1/2023,1,7,July,3,2023,Saturday,TRUE,2023
20230702,7/2/2023,2,7,July,3,2023,Sunday,TRUE,2023
20230703,7/3/2023,3,7,July,3,2023,Monday,FALSE,2023
20230704,7/4/2023,4,7,July,3,2023,Tuesday,FALSE,2023
20230705,7/5/2023,5,7,July,3,2023,Wednesday,FALSE,2023
20230706,7/6/2023,6,7,July,3,2023,Thursday,FALSE,2023
20230707,7/7/2023,7,7,July,3,2023,Friday,FALSE,2023
20230708,7/8/2023,8,7,July,3,2023,Saturday,TRUE,2023
20230709,7/9/2023,9,7,July,3,2023,Sunday,TRUE,2023
20230710,7/10/2023,10,7,July,3,2023,Monday,FALSE,2023
20230711,7/11/2023,11,7,July,3,2023,Tuesday,FALSE,2023
20230712,7/12/2023,12,7,July,3,2023,Wednesday,FALSE,2023
20230713,7/13/2023,13,7,July,3,2023,Thursday,FALSE,2023
20230714,7/14/2023,14,7,July,3,2023,Friday,FALSE,2023
20230715,7/15/2023,15,7,July,3,2023,Saturday,TRUE,2023
20230716,7/16/2023,16,7,July,3,2023,Sunday,TRUE,2023
20230717,7/17/2023,17,7,July,3,2023,Monday,FALSE,2023
20230718,7/18/2023,18,7,July,3,2023,Tuesday,FALSE,2023
20230719,7/19/2023,19,7,July,3,2023,Wednesday,FALSE,2023
20230720,7/20/2023,20,7,July,3,2023,Thursday,FALSE,2023
20230721,7/21/2023,21,7,July,3,2023,Friday,FALSE,2023
20230722,7/22/2023,22,7,July,3,2023,Saturday,TRUE,2023
20230723,7/23/2023,23,7,July,3,2023,Sunday,TRUE,2023
20230724,7/24/2023,24,7,July,3,2023,Monday,FALSE,2023
20230725,7/25/2023,25,7,July,3,2023,Tuesday,FALSE,2023
20230726,7/26/2023,26,7,July,3,2023,Wednesday,FALSE,2023
20230727,7/27/2023,27,7,July,3,2023,Thursday,FALSE,2023
20230728,7/28/2023,28,7,July,3,2023,Friday,FALSE,2023
20230729,7/29/2023,29,7,July,3,2023,Saturday,TRUE,2023
20230730,7/30/2023,30,7,July,3,2023,Sunday,TRUE,2023
20230731,7/31/2023,31,7,July,3,2023,Monday,FALSE,2023
20230801,8/1/2023,1,8,August,3,2023,Tuesday,FALSE,2023
20230802,8/2/2023,2,8,August,3,2023,Wednesday,FALSE,2023
20230803,8/3/2023,3,8,August,3,2023,Thursday,FALSE,2023
20230804,8/4/2023,4,8,August,3,2023,Friday,FALSE,2023
20230805,8/5/2023,5,8,August,3,2023,Saturday,TRUE,2023
20230806,8/6/2023,6,8,August,3,2023,Sunday,TRUE,2023
20230807,8/7/2023,7,8,August,3,2023,Monday,FALSE,2023
20230808,8/8/2023,8,8,August,3,2023,Tuesday,FALSE,2023
20230809,8/9/2023,9,8,August,3,2023,Wednesday,FALSE,2023
20230810,8/10/2023,10,8,August,3,2023,Thursday,FALSE,2023
20230811,8/11/2023,11,8,August,3,2023,Friday,FALSE,2023
20230812,8/12/2023,12,8,August,3,2023,Saturday,TRUE,2023
20230813,8/13/2023,13,8,August,3,2023,Sunday,TRUE,2023
20230814,8/14/2023,14,8,August,3,2023,Monday,FALSE,2023
20230815,8/15/2023,15,8,August,3,2023,Tuesday,FALSE,2023
20230816,8/16/2023,16,8,August,3,2023,Wednesday,FALSE,2023
20230817,8/17/2023,17,8,August,3,2023,Thursday,FALSE,2023
20230818,8/18/2023,18,8,August,3,2023,Friday,FALSE,2023
20230819,8/19/2023,19,8,August,3,2023,Saturday,TRUE,2023
20230820,8/20/2023,20,8,August,3,2023,Sunday,TRUE,2023
20230821,8/21/2023,21,8,August,3,2023,Monday,FALSE,2023
20230822,8/22/2023,22,8,August,3,2023,Tuesday,FALSE,2023
20230823,8/23/2023,23,8,August,3,2023,Wednesday,FALSE,2023
20230824,8/24/2023,24,8,August,3,2023,Thursday,FALSE,2023
20230825,8/25/2023,25,8,August,3,2023,Friday,FALSE,2023
20230826,8/26/2023,26,8,August,3,2023,Saturday,TRUE,2023
20230827,8/27/2023,27,8,August,3,2023,Sunday,TRUE,2023
20230828,8/28/2023,28,8,August,3,2023,Monday,FALSE,2023
20230829,8/29/2023,29,8,August,3,2023,Tuesday,FALSE,2023
20230830,8/30/2023,30,8,August,3,2023,Wednesday,FALSE,2023
20230831,8/31/2023,31,8,August,3,2023,Thursday,FALSE,2023
20230901,9/1/2023,1,9,September,3,2023,Friday,FALSE,2023
20230902,9/2/2023,2,9,September,3,2023,Saturday,TRUE,2023
20230903,9/3/2023,3,9,September,3,2023,Sunday,TRUE,2023
20230904,9/4/2023,4,9,September,3,2023,Monday,FALSE,2023
20230905,9/5/2023,5,9,September,3,2023,Tuesday,FALSE,2023
20230906,9/6/2023,6,9,September,3,2023,Wednesday,FALSE,2023
20230907,9/7/2023,7,9,September,3,2023,Thursday,FALSE,2023
20230908,9/8/2023,8,9,September,3,2023,Friday,FALSE,2023
20230909,9/9/2023,9,9,September,3,2023,Saturday,TRUE,2023
20230910,9/10/2023,10,9,September,3,2023,Sunday,TRUE,2023
20230911,9/11/2023,11,9,September,3,2023,Monday,FALSE,2023
20230912,9/12/2023,12,9,September,3,2023,Tuesday,FALSE,2023
20230913,9/13/2023,13,9,September,3,2023,Wednesday,FALSE,2023
20230914,9/14/2023,14,9,September,3,2023,Thursday,FALSE,2023
20230915,9/15/2023,15,9,September,3,2023,Friday,FALSE,2023
20230916,9/16/2023,16,9,September,3,2023,Saturday,TRUE,2023
20230917,9/17/2023,17,9,September,3,2023,Sunday,TRUE,2023
20230918,9/18/2023,18,9,September,3,2023,Monday,FALSE,2023
20230919,9/19/2023,19,9,September,3,2023,Tuesday,FALSE,2023
20230920,9/20/2023,20,9,September,3,2023,Wednesday,FALSE,2023
20230921,9/21/2023,21,9,September,3,2023,Thursday,FALSE,2023
20230922,9/22/2023,22,9,September,3,2023,Friday,FALSE,2023
20230923,9/23/2023,23,9,September,3,2023,Saturday,TRUE,2023
20230924,9/24/2023,24,9,September,3,2023,Sunday,TRUE,2023
20230925,9/25/2023,25,9,September,3,2023,Monday,FALSE,2023
20230926,9/26/2023,26,9,September,3,2023,Tuesday,FALSE,2023
20230927,9/27/2023,27,9,September,3,2023,Wednesday,FALSE,2023
20230928,9/28/2023,28,9,September,3,2023,Thursday,FALSE,2023
20230929,9/29/2023,29,9,September,3,2023,Friday,FALSE,2023
20230930,9/30/2023,30,9,September,3,2023,Saturday,TRUE,2023
20231001,10/1/2023,1,10,October,4,2023,Sunday,TRUE,2023
20231002,10/2/2023,2,10,October,4,2023,Monday,FALSE,2023
20231003,10/3/2023,3,10,October,4,2023,Tuesday,FALSE,2023
20231004,10/4/2023,4,10,October,4,2023,Wednesday,FALSE,2023
20231005,10/5/2023,5,10,October,4,2023,Thursday,FALSE,2023
20231006,10/6/2023,6,10,October,4,2023,Friday,FALSE,2023
20231007,10/7/2023,7,10,October,4,2023,Saturday,TRUE,2023
20231008,10/8/2023,8,10,October,4,2023,Sunday,TRUE,2023
20231009,10/9/2023,9,10,October,4,2023,Monday,FALSE,2023
20231010,10/10/2023,10,10,October,4,2023,Tuesday,FALSE,2023
20231011,10/11/2023,11,10,October,4,2023,Wednesday,FALSE,2023
20231012,10/12/2023,12,10,October,4,2023,Thursday,FALSE,2023
20231013,10/13/2023,13,10,October,4,2023,Friday,FALSE,2023
20231014,10/14/2023,14,10,October,4,2023,Saturday,TRUE,2023
20231015,10/15/2023,15,10,October,4,2023,Sunday,TRUE,2023
20231016,10/16/2023,16,10,October,4,2023,Monday,FALSE,2023
20231017,10/17/2023,17,10,October,4,2023,Tuesday,FALSE,2023
20231018,10/18/2023,18,10,October,4,2023,Wednesday,FALSE,2023
20231019,10/19/2023,19,10,October,4,2023,Thursday,FALSE,2023
20231020,10/20/2023,20,10,October,4,2023,Friday,FALSE,2023
20231021,10/21/2023,21,10,October,4,2023,Saturday,TRUE,2023
20231022,10/22/2023,22,10,October,4,2023,Sunday,TRUE,2023
20231023,10/23/2023,23,10,October,4,2023,Monday,FALSE,2023
20231024,10/24/2023,24,10,October,4,2023,Tuesday,FALSE,2023
20231025,10/25/2023,25,10,October,4,2023,Wednesday,FALSE,2023
20231026,10/26/2023,26,10,October,4,2023,Thursday,FALSE,2023
20231027,10/27/2023,27,10,October,4,2023,Friday,FALSE,2023
20231028,10/28/2023,28,10,October,4,2023,Saturday,TRUE,2023
20231029,10/29/2023,29,10,October,4,2023,Sunday,TRUE,2023
20231030,10/30/2023,30,10,October,4,2023,Monday,FALSE,2023
20231031,10/31/2023,31,10,October,4,2023,Tuesday,FALSE,2023
20231101,11/1/2023,1,11,November,4,2023,Wednesday,FALSE,2023
20231102,11/2/2023,2,11,November,4,2023,Thursday,FALSE,2023
20231103,11/3/2023,3,11,November,4,2023,Friday,FALSE,2023
20231104,11/4/2023,4,11,November,4,2023,Saturday,TRUE,2023
20231105,11/5/2023,5,11,November,4,2023,Sunday,TRUE,2023
20231106,11/6/2023,6,11,November,4,2023,Monday,FALSE,2023
20231107,11/7/2023,7,11,November,4,2023,Tuesday,FALSE,2023
20231108,11/8/2023,8,11,November,4,2023,Wednesday,FALSE,2023
20231109,11/9/2023,9,11,November,4,2023,Thursday,FALSE,2023
20231110,11/10/2023,10,11,November,4,2023,Friday,FALSE,2023
20231111,11/11/2023,11,11,November,4,2023,Saturday,TRUE,2023
20231112,11/12/2023,12,11,November,4,2023,Sunday,TRUE,2023
20231113,11/13/2023,13,11,November,4,2023,Monday,FALSE,2023
20231114,11/14/2023,14,11,November,4,2023,Tuesday,FALSE,2023
20231115,11/15/2023,15,11,November,4,2023,Wednesday,FALSE,2023
20231116,11/16/2023,16,11,November,4,2023,Thursday,FALSE,2023
20231117,11/17/2023,17,11,November,4,2023,Friday,FALSE,2023
20231118,11/18/2023,18,11,November,4,2023,Saturday,TRUE,2023
20231119,11/19/2023,19,11,November,4,2023,Sunday,TRUE,2023
20231120,11/20/2023,20,11,November,4,2023,Monday,FALSE,2023
20231121,11/21/2023,21,11,November,4,2023,Tuesday,FALSE,2023
20231122,11/22/2023,22,11,November,4,2023,Wednesday,FALSE,2023
20231123,11/23/2023,23,11,November,4,2023,Thursday,FALSE,2023
20231124,11/24/2023,24,11,November,4,2023,Friday,FALSE,2023
20231125,11/25/2023,25,11,November,4,2023,Saturday,TRUE,2023
20231126,11/26/2023,26,11,November,4,2023,Sunday,TRUE,2023
20231127,11/27/2023,27,11,November,4,2023,Monday,FALSE,2023
20231128,11/28/2023,28,11,November,4,2023,Tuesday,FALSE,2023
20231129,11/29/2023,29,11,November,4,2023,Wednesday,FALSE,2023
20231130,11/30/2023,30,11,November,4,2023,Thursday,FALSE,2023
20231201,12/1/2023,1,12,December,4,2023,Friday,FALSE,2023
20231202,12/2/2023,2,12,December,4,2023,Saturday,TRUE,2023
20231203,12/3/2023,3,12,December,4,2023,Sunday,TRUE,2023
20231204,12/4/2023,4,12,December,4,2023,Monday,FALSE,2023
20231205,12/5/2023,5,12,December,4,2023,Tuesday,FALSE,2023
20231206,12/6/2023,6,12,December,4,2023,Wednesday,FALSE,2023
20231207,12/7/2023,7,12,December,4,2023,Thursday,FALSE,2023
20231208,12/8/2023,8,12,December,4,2023,Friday,FALSE,2023
20231209,12/9/2023,9,12,December,4,2023,Saturday,TRUE,2023
20231210,12/10/2023,10,12,December,4,2023,Sunday,TRUE,2023
20231211,12/11/2023,11,12,December,4,2023,Monday,FALSE,2023
20231212,12/12/2023,12,12,December,4,2023,Tuesday,FALSE,2023
20231213,12/13/2023,13,12,December,4,2023,Wednesday,FALSE,2023
20231214,12/14/2023,14,12,December,4,2023,Thursday,FALSE,2023
20231215,12/15/2023,15,12,December,4,2023,Friday,FALSE,2023
20231216,12/16/2023,16,12,December,4,2023,Saturday,TRUE,2023
20231217,12/17/2023,17,12,December,4,2023,Sunday,TRUE,2023
20231218,12/18/2023,18,12,December,4,2023,Monday,FALSE,2023
20231219,12/19/2023,19,12,December,4,2023,Tuesday,FALSE,2023
20231220,12/20/2023,20,12,December,4,2023,Wednesday,FALSE,2023
20231221,12/21/2023,21,12,December,4,2023,Thursday,FALSE,2023
20231222,12/22/2023,22,12,December,4,2023,Friday,FALSE,2023
20231223,12/23/2023,23,12,December,4,2023,Saturday,TRUE,2023
20231224,12/24/2023,24,12,December,4,2023,Sunday,TRUE,2023
20231225,12/25/2023,25,12,December,4,2023,Monday,FALSE,2023
20231226,12/26/2023,26,12,December,4,2023,Tuesday,FALSE,2023
20231227,12/27/2023,27,12,December,4,2023,Wednesday,FALSE,2023
20231228,12/28/2023,28,12,December,4,2023,Thursday,FALSE,2023
20231229,12/29/2023,29,12,December,4,2023,Friday,FALSE,2023
20231230,12/30/2023,30,12,December,4,2023,Saturday,TRUE,2023
20231231,12/31/2023,31,12,December,4,2023,Sunday,TRUE,2023
20240101,1/1/2024,1,1,January,1,2024,Monday,FALSE,2024
20240102,1/2/2024,2,1,January,1,2024,Tuesday,FALSE,2024
20240103,1/3/2024,3,1,January,1,2024,Wednesday,FALSE,2024
20240104,1/4/2024,4,1,January,1,2024,Thursday,FALSE,2024
20240105,1/5/2024,5,1,January,1,2024,Friday,FALSE,2024
20240106,1/6/2024,6,1,January,1,2024,Saturday,TRUE,2024
20240107,1/7/2024,7,1,January,1,2024,Sunday,TRUE,2024
20240108,1/8/2024,8,1,January,1,2024,Monday,FALSE,2024
20240109,1/9/2024,9,1,January,1,2024,Tuesday,FALSE,2024
20240110,1/10/2024,10,1,January,1,2024,Wednesday,FALSE,2024
20240111,1/11/2024,11,1,January,1,2024,Thursday,FALSE,2024
20240112,1/12/2024,12,1,January,1,2024,Friday,FALSE,2024
20240113,1/13/2024,13,1,January,1,2024,Saturday,TRUE,2024
20240114,1/14/2024,14,1,January,1,2024,Sunday,TRUE,2024
20240115,1/15/2024,15,1,January,1,2024,Monday,FALSE,2024
20240116,1/16/2024,16,1,January,1,2024,Tuesday,FALSE,2024
20240117,1/17/2024,17,1,January,1,2024,Wednesday,FALSE,2024
20240118,1/18/2024,18,1,January,1,2024,Thursday,FALSE,2024
20240119,1/19/2024,19,1,January,1,2024,Friday,FALSE,2024
20240120,1/20/2024,20,1,January,1,2024,Saturday,TRUE,2024
20240121,1/21/2024,21,1,January,1,2024,Sunday,TRUE,2024
20240122,1/22/2024,22,1,January,1,2024,Monday,FALSE,2024
20240123,1/23/2024,23,1,January,1,2024,Tuesday,FALSE,2024
20240124,1/24/2024,24,1,January,1,2024,Wednesday,FALSE,2024
20240125,1/25/2024,25,1,January,1,2024,Thursday,FALSE,2024
20240126,1/26/2024,26,1,January,1,2024,Friday,FALSE,2024
20240127,1/27/2024,27,1,January,1,2024,Saturday,TRUE,2024
20240128,1/28/2024,28,1,January,1,2024,Sunday,TRUE,2024
20240129,1/29/2024,29,1,January,1,2024,Monday,FALSE,2024
20240130,1/30/2024,30,1,January,1,2024,Tuesday,FALSE,2024
20240131,1/31/2024,31,1,January,1,2024,Wednesday,FALSE,2024
20240201,2/1/2024,1,2,February,1,2024,Thursday,FALSE,2024
20240202,2/2/2024,2,2,February,1,2024,Friday,FALSE,2024
20240203,2/3/2024,3,2,February,1,2024,Saturday,TRUE,2024
20240204,2/4/2024,4,2,February,1,2024,Sunday,TRUE,2024
20240205,2/5/2024,5,2,February,1,2024,Monday,FALSE,2024
20240206,2/6/2024,6,2,February,1,2024,Tuesday,FALSE,2024
20240207,2/7/2024,7,2,February,1,2024,Wednesday,FALSE,2024
20240208,2/8/2024,8,2,February,1,2024,Thursday,FALSE,2024
20240209,2/9/2024,9,2,February,1,2024,Friday,FALSE,2024
20240210,2/10/2024,10,2,February,1,2024,Saturday,TRUE,2024
20240211,2/11/2024,11,2,February,1,2024,Sunday,TRUE,2024
20240212,2/12/2024,12,2,February,1,2024,Monday,FALSE,2024
20240213,2/13/2024,13,2,February,1,2024,Tuesday,FALSE,2024
20240214,2/14/2024,14,2,February,1,2024,Wednesday,FALSE,2024
20240215,2/15/2024,15,2,February,1,2024,Thursday,FALSE,2024
20240216,2/16/2024,16,2,February,1,2024,Friday,FALSE,2024
20240217,2/17/2024,17,2,February,1,2024,Saturday,TRUE,2024
20240218,2/18/2024,18,2,February,1,2024,Sunday,TRUE,2024
20240219,2/19/2024,19,2,February,1,2024,Monday,FALSE,2024
20240220,2/20/2024,20,2,February,1,2024,Tuesday,FALSE,2024
20240221,2/21/2024,21,2,February,1,2024,Wednesday,FALSE,2024
20240222,2/22/2024,22,2,February,1,2024,Thursday,FALSE,2024
20240223,2/23/2024,23,2,February,1,2024,Friday,FALSE,2024
20240224,2/24/2024,24,2,February,1,2024,Saturday,TRUE,2024
20240225,2/25/2024,25,2,February,1,2024,Sunday,TRUE,2024
20240226,2/26/2024,26,2,February,1,2024,Monday,FALSE,2024
20240227,2/27/2024,27,2,February,1,2024,Tuesday,FALSE,2024
20240228,2/28/2024,28,2,February,1,2024,Wednesday,FALSE,2024
20240229,2/29/2024,29,2,February,1,2024,Thursday,FALSE,2024
20240301,3/1/2024,1,3,March,1,2024,Friday,FALSE,2024
20240302,3/2/2024,2,3,March,1,2024,Saturday,TRUE,2024
20240303,3/3/2024,3,3,March,1,2024,Sunday,TRUE,2024
20240304,3/4/2024,4,3,March,1,2024,Monday,FALSE,2024
20240305,3/5/2024,5,3,March,1,2024,Tuesday,FALSE,2024
